"618.txt",3.8205011463076,6,"0-1 0-2 0-3 2-4 3-4 3-5 ",0.574795574795575,0,0.748993201239155,2
"619.txt",3.83213536116762,6,"0-1 0-2 2-3 3-4 4-5 1-4 ",0.588323713323713,0,0.764623575078668,1.83333333333333
"62.txt",3.68348994155446,6,"0-1 0-2 2-3 2-4 2-5 ",0.5625,0,0.562848155130656,2.16666666666667
"620.txt",3.81168587942782,6,"0-1 0-2 0-3 2-4 3-5 2-3 ",0.584415584415584,0.333333333333333,0.707106781186547,2
"621.txt",3.92575155800962,6,"0-1 0-2 0-3 2-4 3-4 3-5 1-3 ",0.642195767195767,0.25,0.69535298356368,1.5
"622.txt",3.91622913235816,6,"0-1 0-2 0-3 2-4 3-4 3-5 2-3 ",0.628667628667629,0.461538461538462,0.673805697540643,1.66666666666667
"623.txt",4.01218637992832,6,"0-1 0-2 0-3 2-4 3-4 3-5 1-3 2-3 ",0.705687830687831,0.5,0.673956320914345,1.16666666666667
"624.txt",3.71834415060222,6,"0-1 0-2 3-4 2-3 4-5 ",0.447811447811448,0,0.748993201239155,3.33333333333333
"625.txt",3.833165423488,6,"0-1 0-2 3-4 2-3 4-5 2-5 ",0.536685536685537,0,0.695887957860179,2.33333333333333
"626.txt",3.83204171913849,6,"0-1 0-2 3-4 2-3 4-5 1-2 ",0.502705627705628,0.428571428571429,0.619479588532308,2.66666666666667
"627.txt",3.82213826729956,6,"0-1 0-2 3-4 2-3 4-5 2-4 ",0.541946479446479,0.375,0.662201561119667,2.33333333333333
"628.txt",3.82018147179437,6,"0-1 0-2 3-4 4-5 1-2 2-4 ",0.556277056277056,0.375,0.650857211760278,2.16666666666667
"629.txt",3.93956860085892,6,"0-1 0-2 3-4 2-3 4-5 2-5 1-2 ",0.615740740740741,0.272727272727273,0.66202652416293,1.66666666666667
"63.txt",3.78522070457554,6,"0-1 0-2 2-3 2-4 2-5 1-2 ",0.652777777777778,0.25,0.585689488222548,1.5
"630.txt",3.92836707675417,6,"0-1 0-2 3-4 2-3 4-5 2-5 2-4 ",0.601851851851852,0.5,0.64396826331641,1.83333333333333
"631.txt",3.92792146985695,6,"0-1 0-2 3-4 2-3 4-5 1-2 2-4 ",0.623045935545936,0.5,0.651634593501305,1.66666666666667
"632.txt",4.02559979334173,6,"0-1 0-2 3-4 2-3 4-5 2-5 1-2 2-4 ",0.702380952380952,0.529411764705882,0.657902107080076,1.16666666666667
"633.txt",3.91587393845458,6,"0-1 0-2 0-3 3-4 3-5 1-2 1-3 ",0.626984126984127,0.461538461538462,0.744016935856292,1.66666666666667
"634.txt",4.00163066292099,6,"0-1 0-2 0-3 3-4 3-5 1-2 1-3 2-3 ",0.708994708994709,0.631578947368421,0.696234946816547,1.16666666666667
"635.txt",3.94808033840292,6,"0-1 0-2 2-3 3-4 2-5 4-5 1-4 ",0.654761904761905,0,0.851682011837136,1.33333333333333
"636.txt",4.04471568342536,6,"0-1 0-2 0-3 2-4 3-4 2-5 3-5 1-3 ",0.689484126984127,0.2,0.759579054740977,1.16666666666667
"637.txt",4.02200910588007,6,"0-1 0-2 0-3 2-4 3-4 2-5 3-5 2-3 ",0.657768157768158,0.529411764705882,0.714846764194358,1.5
"638.txt",4.02166359908295,6,"0-1 0-2 0-3 2-4 3-4 2-5 1-3 2-3 ",0.676917989417989,0.529411764705882,0.720156888018422,1.33333333333333
"639.txt",4.03396299525332,6,"0-1 0-2 2-3 3-4 2-5 4-5 1-4 2-4 ",0.694444444444444,0.375,0.738106581125845,1.16666666666667
"64.txt",3.70821789531467,6,"0-1 0-2 1-3 2-4 2-5 ",0.490079365079365,0,0.640844452928852,2.83333333333333
"640.txt",4.11938712906455,6,"0-1 0-2 0-3 2-4 3-4 2-5 3-5 1-3 2-3 ",0.737103174603175,0.545454545454545,0.713565706598692,1
"641.txt",4.03220639994834,6,"0-1 0-2 0-3 2-4 3-4 3-5 1-2 1-3 ",0.668650793650794,0.375,0.802732665021691,1.33333333333333
"642.txt",4.01011979721657,6,"0-1 0-2 0-3 2-4 3-5 1-2 1-3 2-3 ",0.682539682539683,0.666666666666667,0.746713133221822,1.33333333333333
"643.txt",4.11069779456876,6,"0-1 0-2 0-3 2-4 3-4 3-5 1-2 1-3 2-3 ",0.740410052910053,0.652173913043478,0.733946981270897,1
"644.txt",4.1369207917595,6,"0-1 0-2 0-3 2-4 3-4 2-5 3-5 1-2 1-3 ",0.724206349206349,0.3,0.856889352609227,1
"645.txt",4.20893474119281,6,"0-1 0-2 0-3 2-4 3-4 2-5 3-5 1-2 1-3 2-3 ",0.779761904761905,0.642857142857143,0.771033011421216,0.833333333333333
"646.txt",3.9385223933611,6,"0-1 0-2 0-3 1-4 2-4 3-4 3-5 ",0.618085618085618,0,0.816103187038526,1.66666666666667
"647.txt",4.03072750169524,6,"0-1 0-2 0-3 1-4 2-4 3-4 3-5 1-3 ",0.671957671957672,0.375,0.753010148073149,1.33333333333333
"648.txt",4.12141819238593,6,"0-1 0-2 0-3 1-4 2-4 3-4 3-5 1-3 2-3 ",0.735449735449735,0.545454545454545,0.720567379347746,1
"649.txt",3.84568762310698,6,"0-1 0-2 1-3 3-4 2-5 4-5 ",0.555555555555556,0,1,2
"65.txt",3.69479479479479,6,"0-1 1-2 3-4 4-5 1-4 ",0.541125541125541,0,0.666666666666667,2.33333333333333
"650.txt",3.94962704640124,6,"0-1 0-2 0-3 1-4 3-4 2-5 3-5 ",0.608465608465608,0,0.804737854124365,1.66666666666667
"651.txt",3.93703380800155,6,"0-1 0-2 0-3 1-4 2-5 3-5 1-3 ",0.618085618085618,0.272727272727273,0.760258802134805,1.66666666666667
"652.txt",3.94905227808454,6,"0-1 0-2 1-3 3-4 2-5 4-5 1-4 ",0.631613756613757,0.3,0.760543190717163,1.5
"653.txt",3.92532532532533,6,"0-1 0-2 0-3 1-4 2-5 1-3 2-3 ",0.58531746031746,0.5,0.723362162208678,2
"654.txt",3.93671413348833,6,"0-1 0-2 1-3 3-4 2-5 1-4 2-4 ",0.61477873977874,0.272727272727273,0.75740550950461,1.66666666666667
"655.txt",4.04160612225128,6,"0-1 0-2 0-3 1-4 3-4 2-5 3-5 1-3 ",0.666335978835979,0.4,0.71997453021839,1.33333333333333
"656.txt",4.03163486066712,6,"0-1 0-2 0-3 1-4 3-4 2-5 1-3 2-3 ",0.649500962000962,0.5625,0.702508811696275,1.5
"657.txt",4.04299137847525,6,"0-1 0-2 1-3 3-4 2-5 4-5 1-4 2-4 ",0.689484126984127,0.4,0.727499004532775,1.16666666666667
"658.txt",4.12793761503439,6,"0-1 0-2 0-3 1-4 3-4 2-5 3-5 1-3 2-3 ",0.732142857142857,0.571428571428571,0.703790550992404,1
"659.txt",4.05064742161516,6,"0-1 0-2 0-3 1-4 2-4 3-4 2-5 3-5 ",0.661375661375661,0,0.910683602522959,1.33333333333333
"66.txt",3.811262875779,6,"0-1 0-2 1-3 2-3 2-4 2-5 ",0.597222222222222,0,0.651046600003439,1.83333333333333
"660.txt",4.04074074074074,6,"0-1 0-2 0-3 1-4 2-4 3-4 2-5 1-3 ",0.641233766233766,0.4,0.815851085987922,1.5
"661.txt",4.14564887468113,6,"0-1 0-2 0-3 1-4 2-4 3-4 2-5 3-5 1-3 ",0.719246031746032,0.315789473684211,0.802123597510524,1
"662.txt",4.14032742419839,6,"0-1 0-2 0-3 1-4 2-4 3-4 2-5 3-5 2-3 ",0.701058201058201,0.45,0.779743736378265,1.16666666666667
"663.txt",4.22771158255029,6,"0-1 0-2 0-3 1-4 2-4 3-4 2-5 3-5 1-3 2-3 ",0.766865079365079,0.576923076923077,0.752343572924402,0.833333333333333
"664.txt",4.1263069521134,6,"0-1 0-2 0-3 1-4 2-4 3-4 3-5 1-2 1-3 ",0.703373015873016,0.571428571428571,0.760143188471814,1.16666666666667
"665.txt",4.11561238658013,6,"0-1 0-2 0-3 1-4 2-4 3-5 1-2 1-3 2-3 ",0.711640211640212,0.681818181818182,0.776347500380981,1.16666666666667
"666.txt",4.20300946107398,6,"0-1 0-2 0-3 1-4 2-4 3-4 3-5 1-2 1-3 2-3 ",0.775132275132275,0.75,0.785075393484345,0.833333333333333
"667.txt",4.13663663663664,6,"0-1 0-2 0-3 1-4 3-4 2-5 3-5 1-2 1-3 ",0.724206349206349,0.45,0.784371593757118,1
"668.txt",4.127159417482,6,"0-1 0-2 1-3 3-4 2-5 4-5 1-2 1-4 2-4 ",0.729166666666667,0.571428571428571,0.809016994374947,1
"669.txt",4.21466627918241,6,"0-1 0-2 0-3 1-4 3-4 2-5 3-5 1-2 1-3 2-3 ",0.771825396825397,0.666666666666667,0.765435790339987,0.833333333333333
"67.txt",3.80123994962705,6,"0-1 0-2 1-3 2-4 2-5 1-2 ",0.604527417027417,0.3,0.633267823324507,1.83333333333333
"670.txt",4.30614162549646,6,"0-1 0-2 0-3 1-4 2-4 3-4 2-5 3-5 1-2 1-3 2-3 ",0.814484126984127,0.727272727272727,0.815851085987922,0.666666666666667
"671.txt",4.15580096225258,6,"0-1 0-2 0-3 1-4 2-4 3-4 1-5 2-5 3-5 ",0.714285714285714,0,1,1
"672.txt",4.24165778681908,6,"0-1 0-2 0-3 1-4 2-4 3-4 1-5 2-5 3-5 1-3 ",0.753968253968254,0.375,0.849593825032473,0.833333333333333
"673.txt",4.23145403467984,6,"0-1 0-2 0-3 1-4 2-4 3-4 1-5 2-5 1-3 2-3 ",0.758928571428571,0.48,0.831466886645944,0.833333333333333
"674.txt",4.31927734185799,6,"0-1 0-2 0-3 1-4 2-4 3-4 1-5 2-5 3-5 1-3 2-3 ",0.801587301587302,0.580645161290323,0.794405913975451,0.666666666666667
"675.txt",4.39157221737867,6,"0-1 0-2 0-3 1-4 2-4 3-4 1-5 2-5 3-5 1-2 1-3 2-3 ",0.857142857142857,0.769230769230769,0.860379610028063,0.5
"676.txt",3.93702734993058,6,"0-1 0-2 0-3 4-5 3-4 1-2 1-3 ",0.559833684833685,0.545454545454545,0.700079379283631,2.16666666666667
"677.txt",3.94861958732926,6,"0-1 0-2 0-3 4-5 3-4 1-2 3-5 ",0.571428571428571,0.6,0.804737854124365,2
"678.txt",4.04027898866609,6,"0-1 0-2 0-3 4-5 3-4 1-2 1-3 3-5 ",0.645502645502645,0.6,0.743378278012367,1.5
"679.txt",4.03227743872905,6,"0-1 0-2 0-3 4-5 3-4 1-2 1-3 2-3 ",0.625,0.75,0.702157320249054,1.66666666666667
"68.txt",3.89834350479512,6,"0-1 0-2 1-3 2-3 2-4 2-5 1-2 ",0.679232804232804,0.4,0.635601083774722,1.33333333333333
"680.txt",4.1289612192838,6,"0-1 0-2 0-3 4-5 3-4 1-2 1-3 3-5 2-3 ",0.732142857142857,0.714285714285714,0.710300374209995,1
"681.txt",4.0517905001776,6,"0-1 0-2 0-3 4-5 2-4 3-4 1-2 3-5 ",0.661375661375661,0.428571428571429,0.910683602522959,1.33333333333333
"682.txt",4.14785107688333,6,"0-1 0-2 0-3 4-5 2-4 3-4 1-2 1-3 3-5 ",0.719246031746032,0.473684210526316,0.81677350221985,1
"683.txt",4.12561593851916,6,"0-1 0-2 0-3 4-5 2-4 3-4 1-2 1-3 2-3 ",0.680916305916306,0.714285714285714,0.758168196280117,1.33333333333333
"684.txt",4.13646549775582,6,"0-1 0-2 0-3 4-5 2-4 3-4 1-2 3-5 2-3 ",0.701058201058201,0.6,0.791640377094248,1.16666666666667
"685.txt",4.13765378281507,6,"0-1 0-2 0-3 4-5 2-4 1-2 1-3 3-5 2-3 ",0.724206349206349,0.6,0.780546928833291,1
"686.txt",4.22582259679034,6,"0-1 0-2 0-3 4-5 2-4 3-4 1-2 1-3 3-5 2-3 ",0.766865079365079,0.692307692307692,0.755736413403853,0.833333333333333
"687.txt",4.24005941425296,6,"0-1 0-2 0-3 4-5 2-4 3-4 1-2 1-3 2-5 3-5 ",0.753968253968254,0.5,0.895380220544835,0.833333333333333
"688.txt",4.31098517872711,6,"0-1 0-2 0-3 4-5 2-4 3-4 1-2 1-3 2-5 3-5 2-3 ",0.80952380952381,0.75,0.804737854124365,0.666666666666667
"689.txt",4.05312732086926,6,"0-1 0-2 0-3 2-4 4-5 3-4 1-5 1-3 ",0.68452380952381,0.214285714285714,0.841355854315818,1.16666666666667
"69.txt",3.82222222222222,6,"0-1 0-2 1-3 2-3 1-4 2-5 ",0.555555555555556,0,0.780546928833291,2.16666666666667
"690.txt",4.05118667054151,6,"0-1 0-2 0-3 2-4 4-5 3-4 1-5 2-3 ",0.68452380952381,0.428571428571429,0.798547974579653,1.16666666666667
"691.txt",4.14654654654655,6,"0-1 0-2 0-3 2-4 4-5 3-4 1-5 1-3 2-3 ",0.719246031746032,0.473684210526316,0.764623575078669,1
"692.txt",4.23629112983952,6,"0-1 0-2 0-3 2-4 4-5 3-4 1-5 1-3 2-3 3-5 ",0.761904761904762,0.6,0.741581623797196,0.833333333333333
"693.txt",4.15562659433627,6,"0-1 0-2 0-3 2-4 3-4 4-5 1-3 1-5 2-5 ",0.714285714285714,0.333333333333333,1,1
"694.txt",4.24157060286093,6,"0-1 0-2 0-3 0-4 2-5 3-5 4-5 1-3 1-4 2-4 ",0.753968253968254,0.5,0.8580235011158,0.833333333333333
"695.txt",4.23173496076722,6,"0-1 0-2 0-3 0-4 2-5 3-5 4-5 1-3 2-4 3-4 ",0.758928571428572,0.6,0.835546240607137,0.833333333333333
"696.txt",4.32029771707191,6,"0-1 0-2 0-3 0-4 2-5 3-5 4-5 1-3 1-4 2-4 3-4 ",0.801587301587302,0.67741935483871,0.796409519709732,0.666666666666667
"697.txt",4.39752978785237,6,"0-1 0-2 0-3 0-4 2-5 3-5 4-5 1-3 1-4 2-3 2-4 3-4 ",0.849206349206349,0.789473684210526,0.853171112587653,0.5
"698.txt",4.23255190674545,6,"0-1 0-2 0-3 0-4 3-5 4-5 1-2 1-3 1-4 2-4 ",0.758928571428571,0.6,0.828502581636275,0.833333333333333
"699.txt",4.22490877974749,6,"0-1 0-2 0-3 0-4 3-5 4-5 1-2 1-3 1-4 3-4 ",0.740740740740741,0.692307692307692,0.853850937602943,1
